UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO_ELECCION;MESA_DE_VOTACION;DESCRIP_ESTADO_ACTA;TIPO_OBSERVACION;N_CVAS;N_ELEC_HABIL;VOTOS_P1;VOTOS_P2;VOTOS_P3;VOTOS_P4;VOTOS_P5;VOTOS_P6;VOTOS_P7;VOTOS_P8;VOTOS_P9;VOTOS_P10;VOTOS_P11;VOTOS_P12;VOTOS_P13;VOTOS_P14;VOTOS_P15;VOTOS_P16;VOTOS_P17;VOTOS_P18;VOTOS_P19;VOTOS_P20;VOTOS_VB;VOTOS_VN;VOTOS_VI
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;176;CONTABILIZADAS NORMALES;;186;208;0;6;11;43;5;1;0;0;24;0;0;0;15;0;0;0;43;0;0;0;27;11;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;177;CONTABILIZADAS NORMALES;;181;209;0;5;10;39;2;2;0;0;31;0;0;0;11;1;0;2;44;0;0;0;32;2;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;178;CONTABILIZADAS NORMALES;;168;195;0;7;6;50;1;3;0;2;16;1;0;0;5;0;0;2;40;0;0;0;33;2;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;181;CONTABILIZADAS NORMALES;;178;198;1;3;4;37;2;3;0;1;28;0;1;0;14;0;0;1;42;0;0;0;38;3;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;182;CONTABILIZADAS NORMALES;;180;202;0;4;10;42;2;0;0;0;40;0;0;0;9;2;0;1;39;0;0;0;26;5;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;184;CONTABILIZADAS NORMALES;;176;200;1;1;12;40;2;4;1;1;34;0;0;0;6;0;0;1;40;0;0;0;21;12;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;185;CONTABILIZADAS NORMALES;;168;199;0;9;7;33;0;2;0;1;15;0;2;0;7;1;0;0;40;0;0;0;42;9;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;187;CONTABILIZADAS NORMALES;;184;202;0;5;11;42;4;1;0;2;32;0;0;0;8;0;0;0;38;0;0;1;30;10;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;188;CONTABILIZADAS NORMALES;;167;190;0;6;10;33;0;5;1;0;18;2;0;0;5;0;1;0;43;0;0;0;35;8;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;193;CONTABILIZADAS NORMALES;;180;197;0;9;4;54;2;1;0;1;29;0;0;0;9;0;0;0;38;0;0;0;17;16;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;196;CONTABILIZADAS ANULADAS;;182;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;198;CONTABILIZADAS NORMALES;;185;205;0;8;5;61;2;2;0;0;25;2;0;0;7;0;0;1;51;0;0;0;18;3;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;202;CONTABILIZADAS NORMALES;;183;203;0;7;8;47;2;0;0;0;27;1;0;1;14;1;1;0;37;0;0;0;35;2;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;203;CONTABILIZADAS NORMALES;;178;191;2;5;5;43;2;3;0;2;29;0;3;0;8;0;0;0;46;0;0;0;27;3;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;204;CONTABILIZADAS NORMALES;;181;198;0;12;7;33;0;2;0;1;26;1;0;0;7;0;0;0;52;0;1;0;33;6;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;205;CONTABILIZADAS NORMALES;;177;203;0;6;8;39;2;1;0;0;31;1;0;0;10;0;0;0;44;0;0;0;32;3;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;206;CONTABILIZADAS NORMALES;;183;203;0;4;11;42;0;3;0;0;31;0;0;0;9;0;0;0;45;0;0;0;35;3;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;208;CONTABILIZADAS NORMALES;;91;103;0;5;6;17;2;1;0;0;13;0;1;1;8;0;0;0;16;0;0;0;21;0;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;212;CONTABILIZADAS NORMALES;;177;203;0;3;13;45;1;0;1;1;28;1;0;0;5;0;0;0;53;1;1;0;23;1;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;214;CONTABILIZADAS NORMALES;;185;203;1;9;11;42;0;6;0;2;29;1;2;1;3;3;0;0;39;0;0;0;35;1;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;215;CONTABILIZADAS NORMALES;;172;195;3;13;10;35;1;3;0;1;20;0;1;0;7;1;0;0;26;0;0;0;38;13;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;219;CONTABILIZADAS NORMALES;;167;189;0;9;6;36;3;3;1;1;24;0;0;0;5;0;0;0;33;0;0;1;33;12;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;220;CONTABILIZADAS NORMALES;;186;203;0;4;5;39;0;0;0;1;39;0;0;1;9;0;0;0;48;0;1;0;24;15;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;222;CONTABILIZADAS NORMALES;;174;198;1;6;7;38;1;2;1;1;39;0;0;0;9;0;0;1;35;0;1;0;27;5;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;223;CONTABILIZADAS NORMALES;;174;198;0;10;10;43;0;0;1;0;25;0;0;0;13;0;1;1;38;0;0;0;27;5;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;224;CONTABILIZADAS NORMALES;;178;198;0;3;5;50;1;2;0;1;31;1;0;0;10;0;0;0;45;0;0;0;27;2;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;225;CONTABILIZADAS NORMALES;;187;203;0;6;10;54;0;0;1;1;35;0;1;0;5;0;0;0;41;0;0;0;20;13;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;226;CONTABILIZADAS NORMALES;;169;198;0;4;12;25;4;2;0;0;29;1;1;0;8;0;0;0;30;1;0;0;51;1;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;228;CONTABILIZADAS NORMALES;;177;204;0;4;11;48;1;1;1;0;31;0;2;1;10;1;0;1;33;0;0;0;28;4;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;229;CONTABILIZADAS NORMALES;;177;199;1;7;14;40;1;1;1;1;21;0;0;0;9;0;0;0;47;1;0;0;28;5;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;234;CONTABILIZADAS NORMALES;;163;186;1;8;8;43;1;3;1;0;19;0;0;0;10;0;0;0;40;1;0;0;22;6;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;235;CONTABILIZADAS NORMALES;;158;185;0;11;5;31;1;0;0;2;24;0;1;1;9;0;0;0;33;0;0;1;35;4;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;236;CONTABILIZADAS ANULADAS;;164;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;0
250104;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;PRESIDENCIAL;238;CONTABILIZADAS NORMALES;;70;91;0;3;6;16;1;0;0;1;12;1;0;0;1;0;0;0;6;1;0;0;20;2;0
250104;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;PRESIDENCIAL;239;CONTABILIZADAS NORMALES;;188;214;0;5;10;50;0;2;0;0;14;1;1;1;6;0;0;0;47;0;0;0;46;5;0
250104;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;PRESIDENCIAL;240;CONTABILIZADAS NORMALES;;128;139;0;4;11;31;1;3;0;1;12;1;1;0;2;1;0;1;27;0;1;0;22;9;0
250104;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;PRESIDENCIAL;241;CONTABILIZADAS NORMALES;;97;112;2;3;2;36;0;0;0;0;6;0;0;0;2;0;0;0;32;0;0;0;12;2;0
250104;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;PRESIDENCIAL;242;CONTABILIZADAS NORMALES;;86;94;0;3;3;20;0;0;0;2;8;0;0;0;3;0;1;0;27;0;0;0;15;4;0
250105;UCAYALI;CORONEL PORTILLO;IPARIA;PRESIDENCIAL;243;CONTABILIZADAS NORMALES;;190;224;5;5;2;40;0;0;0;1;7;1;0;0;0;0;0;0;45;0;0;0;78;6;0
250105;UCAYALI;CORONEL PORTILLO;IPARIA;PRESIDENCIAL;245;CONTABILIZADAS NORMALES;;184;239;0;2;1;39;4;0;0;3;6;0;0;1;1;1;0;0;51;1;0;0;60;14;0
250105;UCAYALI;CORONEL PORTILLO;IPARIA;PRESIDENCIAL;247;CONTABILIZADAS NORMALES;;140;180;0;11;2;28;2;2;0;1;7;4;0;0;4;1;1;1;27;0;0;0;36;13;0
250105;UCAYALI;CORONEL PORTILLO;IPARIA;PRESIDENCIAL;248;CONTABILIZADAS NORMALES;;159;222;0;11;1;26;2;2;2;1;16;1;0;0;1;2;1;0;27;0;0;0;57;9;0
250103;UCAYALI;CORONEL PORTILLO;MASISEA;PRESIDENCIAL;251;CONTABILIZADAS NORMALES;;115;128;0;5;0;18;0;0;1;1;12;0;0;0;2;0;0;1;39;2;0;0;28;6;0
250103;UCAYALI;CORONEL PORTILLO;MASISEA;PRESIDENCIAL;252;CONTABILIZADAS NORMALES;;93;108;0;3;0;14;1;1;0;0;14;0;0;0;1;1;0;0;33;6;1;1;13;4;0
250103;UCAYALI;CORONEL PORTILLO;MASISEA;PRESIDENCIAL;253;CONTABILIZADAS NORMALES;;188;237;0;10;0;26;1;2;0;2;21;1;0;0;5;0;0;0;60;0;0;0;60;0;0
250103;UCAYALI;CORONEL PORTILLO;MASISEA;PRESIDENCIAL;256;CONTABILIZADAS NORMALES;;94;107;0;4;0;15;1;2;1;2;4;0;0;0;1;0;0;2;37;0;0;0;21;4;0
250103;UCAYALI;CORONEL PORTILLO;MASISEA;PRESIDENCIAL;257;CONTABILIZADAS NORMALES;;172;209;0;0;30;0;30;2;0;0;30;0;0;0;0;0;0;0;80;0;0;0;0;0;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;259;CONTABILIZADAS NORMALES;;137;152;0;8;7;37;0;0;0;0;14;0;0;0;7;0;0;0;37;0;0;0;21;6;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;260;CONTABILIZADAS NORMALES;;139;152;0;13;5;24;1;3;1;0;14;0;0;1;8;0;1;0;41;0;0;1;20;6;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;261;CONTABILIZADAS NORMALES;;138;151;0;9;15;33;3;1;0;0;22;0;0;1;5;1;0;0;32;0;0;0;12;4;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;262;CONTABILIZADAS NORMALES;;130;146;2;18;8;33;0;1;0;1;8;0;1;0;3;0;0;1;40;0;0;0;10;4;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;263;CONTABILIZADAS NORMALES;;132;146;1;7;7;30;0;0;0;2;15;1;0;1;6;0;1;1;36;0;0;0;24;0;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;264;CONTABILIZADAS NORMALES;;133;143;0;5;7;41;0;0;0;0;25;0;0;0;6;0;0;0;27;0;1;0;18;3;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;265;CONTABILIZADAS NORMALES;;135;142;0;7;7;34;1;1;0;1;15;0;1;0;8;0;0;1;36;0;0;0;19;4;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;266;CONTABILIZADAS NORMALES;;141;150;0;7;8;32;0;3;0;0;17;0;1;0;7;0;0;0;39;0;0;0;21;6;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;267;CONTABILIZADAS NORMALES;;134;141;1;12;14;31;0;0;0;0;11;1;0;0;6;0;0;1;36;0;0;0;19;2;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;268;CONTABILIZADAS NORMALES;;124;140;0;13;8;18;2;2;0;0;22;0;0;0;6;0;0;0;34;1;0;0;13;5;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;269;CONTABILIZADAS NORMALES;;116;134;0;9;11;23;0;2;0;0;17;0;0;0;3;0;0;0;30;0;0;0;18;3;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;270;CONTABILIZADAS NORMALES;;130;141;1;9;10;33;0;1;0;1;20;0;1;0;6;0;0;0;31;0;0;0;16;1;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;271;CONTABILIZADAS NORMALES;;122;134;0;9;8;27;1;0;0;0;13;0;0;0;10;1;0;1;29;1;0;1;18;3;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;272;CONTABILIZADAS NORMALES;;187;210;0;13;12;50;0;3;0;0;28;1;1;0;8;0;1;0;43;0;1;0;19;7;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;273;CONTABILIZADAS NORMALES;;133;150;0;15;7;24;0;0;0;0;23;0;0;0;5;1;0;0;34;0;0;0;19;5;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;274;CONTABILIZADAS NORMALES;;180;200;0;15;15;41;1;0;0;2;28;0;0;0;9;2;1;0;41;0;0;1;19;5;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;275;CONTABILIZADAS NORMALES;;218;241;0;19;11;60;0;2;0;0;19;0;1;0;9;0;0;0;56;0;1;1;34;5;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;277;CONTABILIZADAS NORMALES;;212;247;0;14;14;45;2;1;0;0;24;1;3;1;8;1;1;1;61;0;0;0;32;3;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;279;CONTABILIZADAS NORMALES;;229;248;0;12;14;53;1;1;0;1;24;3;0;0;8;0;0;0;66;0;1;0;39;6;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;280;CONTABILIZADAS NORMALES;;213;243;0;15;15;49;2;3;1;0;31;1;3;0;10;0;0;0;50;0;0;0;27;6;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;281;CONTABILIZADAS NORMALES;;224;248;0;19;5;51;2;0;0;2;26;0;0;0;7;1;0;1;53;1;1;0;43;12;0
250104;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;PRESIDENCIAL;284;CONTABILIZADAS NORMALES;;226;246;0;6;6;64;1;1;0;0;16;1;0;1;6;0;1;1;65;0;0;0;51;6;0
250104;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;PRESIDENCIAL;285;CONTABILIZADAS NORMALES;;184;211;0;3;10;43;2;3;1;3;14;0;1;1;2;0;0;0;44;0;0;0;45;12;0
250104;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;PRESIDENCIAL;286;CONTABILIZADAS NORMALES;;194;220;0;6;8;51;0;1;0;2;12;0;0;0;7;0;0;0;51;0;0;0;44;12;0
250103;UCAYALI;CORONEL PORTILLO;MASISEA;PRESIDENCIAL;293;CONTABILIZADAS NORMALES;;202;237;0;0;80;20;0;0;0;0;50;0;0;0;0;0;0;0;22;0;0;0;10;20;0
250103;UCAYALI;CORONEL PORTILLO;MASISEA;PRESIDENCIAL;296;CONTABILIZADAS NORMALES;;162;201;0;5;2;24;1;1;0;2;24;1;0;1;5;1;0;0;40;0;1;0;50;4;0
250104;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;PRESIDENCIAL;303;CONTABILIZADAS NORMALES;;178;200;0;5;12;51;0;0;0;3;15;1;0;0;3;0;0;0;42;0;0;0;33;13;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;308;CONTABILIZADAS NORMALES;;158;183;0;6;16;36;1;2;0;0;21;0;0;1;13;0;0;0;31;0;0;0;27;4;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;309;CONTABILIZADAS NORMALES;;156;185;0;5;13;38;0;1;0;0;26;1;0;3;5;0;0;0;30;0;0;0;27;7;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;310;CONTABILIZADAS NORMALES;;163;183;0;3;7;29;0;3;0;1;27;0;0;0;5;0;0;1;38;1;0;0;45;3;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;311;CONTABILIZADAS NORMALES;;156;185;0;5;6;39;0;3;0;1;24;0;0;0;16;0;0;1;37;0;0;1;18;5;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;312;CONTABILIZADAS NORMALES;;167;184;0;7;3;38;2;0;0;1;30;0;0;3;10;0;0;0;42;0;1;0;23;7;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;314;CONTABILIZADAS NORMALES;;165;185;0;8;7;43;1;3;0;1;28;0;1;1;10;0;0;0;40;0;0;0;19;3;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;316;CONTABILIZADAS NORMALES;;156;185;0;2;10;34;2;0;0;0;24;0;0;1;5;1;0;0;47;0;0;0;24;6;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;322;CONTABILIZADAS NORMALES;;159;183;0;7;12;40;1;5;0;0;16;1;1;0;10;1;0;0;34;0;0;0;26;5;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;323;CONTABILIZADAS NORMALES;;163;189;2;6;4;45;0;2;1;0;33;0;0;1;12;0;0;0;35;1;0;0;18;3;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;324;CONTABILIZADAS NORMALES;;174;187;0;3;5;41;1;2;0;1;29;0;0;1;5;1;1;0;45;0;0;0;31;8;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;332;CONTABILIZADAS NORMALES;;231;246;0;14;8;54;2;4;0;0;25;0;1;0;8;0;0;1;62;0;0;0;35;17;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;334;CONTABILIZADAS NORMALES;;108;124;0;10;6;23;1;1;0;1;14;0;0;0;6;0;1;1;26;0;0;0;12;6;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;335;CONTABILIZADAS NORMALES;;219;247;1;21;10;39;2;3;0;2;21;0;1;2;11;1;0;2;56;1;0;0;31;15;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;339;CONTABILIZADAS NORMALES;;156;186;0;4;2;46;0;1;1;1;24;1;0;0;8;0;0;1;34;0;0;1;29;3;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;345;CONTABILIZADAS NORMALES;;160;186;2;6;9;35;1;2;0;0;23;1;0;0;10;1;1;0;37;0;0;0;28;4;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;346;CONTABILIZADAS NORMALES;;151;184;0;5;12;32;3;7;0;0;19;1;1;0;7;0;1;0;33;0;0;0;21;9;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;347;CONTABILIZADAS NORMALES;;158;185;1;8;8;35;2;2;0;1;22;0;0;0;5;0;0;0;38;0;0;0;30;6;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;348;CONTABILIZADAS NORMALES;;159;184;0;6;7;41;2;1;0;1;28;0;0;0;8;1;0;2;31;0;0;1;25;5;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;349;CONTABILIZADAS NORMALES;;161;186;0;10;10;38;0;4;0;0;21;0;0;0;7;0;0;0;42;0;0;0;25;4;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;351;CONTABILIZADAS NORMALES;;176;189;1;8;7;40;3;1;0;2;24;0;0;0;11;0;0;1;51;0;0;0;20;7;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;353;CONTABILIZADAS NORMALES;;160;184;0;4;6;46;1;0;0;0;35;0;2;0;9;0;0;0;31;0;0;0;20;6;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;354;CONTABILIZADAS NORMALES;;165;186;0;6;10;39;2;3;0;1;16;0;0;0;5;1;1;0;43;0;0;0;31;7;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;355;CONTABILIZADAS NORMALES;;162;186;0;4;0;47;0;1;1;1;24;0;0;0;6;2;1;0;40;0;1;1;25;8;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;357;CONTABILIZADAS NORMALES;;154;186;1;6;11;40;1;0;0;2;29;1;2;0;11;0;0;0;35;0;0;0;11;4;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;358;CONTABILIZADAS NORMALES;;154;183;0;7;8;45;2;1;0;0;26;0;0;0;12;1;0;1;23;0;0;0;23;5;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;363;CONTABILIZADAS NORMALES;;164;186;0;9;11;35;0;1;0;1;29;0;0;0;6;0;0;0;36;0;0;0;28;8;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;365;CONTABILIZADAS NORMALES;;160;189;0;3;2;34;1;2;0;0;38;0;0;0;6;1;0;0;36;0;0;0;21;16;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;366;CONTABILIZADAS NORMALES;;157;188;0;2;11;36;0;5;0;0;19;1;1;1;7;0;0;0;30;1;1;0;34;8;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;367;CONTABILIZADAS NORMALES;;165;188;0;7;8;46;3;1;1;1;26;0;0;0;10;0;0;0;35;0;0;0;22;5;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;375;CONTABILIZADAS NORMALES;;215;248;0;13;11;63;0;0;0;0;19;0;0;1;11;0;1;1;61;0;0;0;27;7;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;376;CONTABILIZADAS NORMALES;;227;243;0;11;17;68;1;0;1;0;28;0;1;0;8;0;0;0;55;0;0;1;34;2;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;377;CONTABILIZADAS NORMALES;;212;236;0;17;15;53;1;3;0;2;18;2;0;2;10;0;0;0;54;0;1;0;28;6;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;378;CONTABILIZADAS NORMALES;;225;237;0;17;15;57;0;2;0;0;39;0;1;1;4;0;1;0;55;0;0;0;30;3;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;379;CONTABILIZADAS NORMALES;;228;245;2;20;11;49;0;1;1;0;28;1;4;1;9;1;0;0;46;0;0;0;48;6;0
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;PRESIDENCIAL;380;CONTABILIZADAS NORMALES;;129;143;0;7;11;35;0;2;0;1;13;0;0;0;8;2;0;1;30;0;0;0;16;3;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;381;CONTABILIZADAS NORMALES;;160;187;0;5;9;30;1;2;0;0;33;1;1;1;11;1;0;1;39;0;2;0;19;4;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;382;CONTABILIZADAS NORMALES;;153;184;0;11;7;30;0;0;0;0;21;0;0;0;14;0;0;0;36;1;0;0;28;5;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;383;CONTABILIZADAS NORMALES;;164;187;0;3;7;48;2;1;0;1;23;1;2;0;8;0;0;2;33;0;0;1;29;3;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;387;CONTABILIZADAS NORMALES;;169;189;0;6;6;46;1;2;0;2;31;0;1;0;12;0;0;0;32;0;0;1;25;4;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;389;CONTABILIZADAS NORMALES;;160;189;1;8;8;32;2;2;0;0;21;0;1;1;10;0;0;0;30;0;0;0;38;6;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;391;CONTABILIZADAS NORMALES;;162;186;1;4;8;36;0;1;0;1;25;0;1;1;12;1;1;0;38;0;0;0;26;6;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;394;CONTABILIZADAS NORMALES;;158;186;0;9;6;38;0;4;0;0;26;0;0;0;10;1;0;0;27;0;0;1;32;4;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;395;CONTABILIZADAS NORMALES;;158;187;0;5;8;40;0;3;0;0;23;0;4;1;9;0;0;1;45;0;0;1;16;2;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;397;CONTABILIZADAS NORMALES;;170;189;0;8;10;34;0;1;0;0;35;1;1;0;16;0;0;0;33;0;0;0;25;6;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;401;CONTABILIZADAS ANULADAS;;156;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;402;CONTABILIZADAS NORMALES;;167;186;0;6;7;49;0;1;0;0;19;2;0;0;13;0;0;0;46;0;0;0;21;3;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;404;CONTABILIZADAS NORMALES;;164;187;0;6;6;44;1;1;1;1;31;0;0;0;10;0;0;0;45;0;0;0;11;7;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;405;CONTABILIZADAS NORMALES;;166;186;0;7;11;46;2;4;0;2;20;0;0;0;10;1;0;0;30;0;0;0;23;10;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;407;CONTABILIZADAS NORMALES;;164;189;0;8;7;48;1;0;1;0;24;0;0;1;12;2;1;1;33;0;0;23;2;0;0
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;PRESIDENCIAL;408;CONTABILIZADAS NORMALES;;157;184;0;5;7;41;0;3;0;1;24;0;0;0;11;1;0;1;37;0;0;0;25;1;0
